name	stargazers_count	html_url
discrawl	603	https://github.com/steipete/discrawl
regplatformm	579	https://github.com/xiaolajiaoyyds/regplatformm
folio	566	https://github.com/carlos7ags/folio
codex2api	450	https://github.com/james-6-23/codex2api
glazepkg	444	https://github.com/neur0map/glazepkg
drift	388	https://github.com/phlx0/drift
scion	310	https://github.com/GoogleCloudPlatform/scion
wormhole	301	https://github.com/MuhammadHananAsghar/wormhole
typenix	293	https://github.com/ryanrasti/typenix
cloudai-fusion	250	https://github.com/QQ3221197721/cloudai-fusion
