name	stargazers_count	html_url
bumblebee	4322	https://github.com/perplexityai/bumblebee
SenPaiScanner	1353	https://github.com/MatinSenPai/SenPaiScanner
CPA-Helper	273	https://github.com/walkingddd/CPA-Helper
comview	249	https://github.com/rockorager/comview
Image-Studio	245	https://github.com/RoseKhlifa/Image-Studio
rstaspoof	213	https://github.com/rstagit/rstaspoof
Acceptance-Pipeline-Specification	145	https://github.com/unclebob/Acceptance-Pipeline-Specification
whitelist-bypass-iran	144	https://github.com/kulikov0/whitelist-bypass-iran
saboteur	141	https://github.com/vadimsemenykv/saboteur
mkdev	136	https://github.com/venkatkrishna07/mkdev
