name	stargazers_count	html_url
bumblebee	4395	https://github.com/perplexityai/bumblebee
SenPaiScanner	1446	https://github.com/MatinSenPai/SenPaiScanner
wa-app	404	https://github.com/pood1e/wa-app
Image-Studio	287	https://github.com/RoseKhlifa/Image-Studio
rstaspoof	221	https://github.com/rstagit/rstaspoof
WhiteDNS-Wizard	192	https://github.com/iampedii/WhiteDNS-Wizard
proxy-installer	160	https://github.com/FengZi1221/proxy-installer
NiniMenu	151	https://github.com/TryHarder-L/NiniMenu
EasySNI	143	https://github.com/macan-dev/EasySNI
CLICD	142	https://github.com/MengMengCode/CLICD
