name	stargazers_count	html_url
anti-mage	1498	https://github.com/N4darae/anti-mage
boop	740	https://github.com/chrisgreg/boop
okf-agent-memory	458	https://github.com/okf-memory/okf-agent-memory
trustmebro	448	https://github.com/DavidCarliez/trustmebro
codex-subscription-router	406	https://github.com/b-nnett/codex-subscription-router
LayerX-Network	383	https://github.com/Sidiora-Labs/LayerX-Network
opencode2api	264	https://github.com/jasonxu114514/opencode2api
lsoff	242	https://github.com/yutat23/lsoff
whip	217	https://github.com/context-labs/whip
MeshLAN	214	https://github.com/zhaoxuya520/MeshLAN
