name	stargazers_count	html_url
spank	2766	https://github.com/taigrr/spank
cc-connect	2013	https://github.com/chenhg5/cc-connect
cliamp	858	https://github.com/bjarneo/cliamp
goclaw	839	https://github.com/nextlevelbuilder/goclaw
slim	737	https://github.com/kamranahmedse/slim
axe	641	https://github.com/jrswab/axe
kula	636	https://github.com/c0m4r/kula
clihub	621	https://github.com/thellimist/clihub
gentle-ai	576	https://github.com/Gentleman-Programming/gentle-ai
agentsview	528	https://github.com/wesm/agentsview
