name	stargazers_count	html_url
doc7	1176	https://github.com/magicrew/doc7
pgbot	793	https://github.com/pgrundev/pgbot
VoCat	639	https://github.com/MengMengCode/VoCat
anti-mage	570	https://github.com/N4darae/anti-mage
easy-stock	528	https://github.com/jundizhou/easy-stock
codex-subscription-router	391	https://github.com/b-nnett/codex-subscription-router
queqiao	387	https://github.com/bojieli/queqiao
grok2api-egress-enhancements	309	https://github.com/lij768423-svg/grok2api-egress-enhancements
mole	292	https://github.com/lajosdeme/mole
WhiteVPN-Desktop	242	https://github.com/WhiteDNS/WhiteVPN-Desktop
