name	stargazers_count	html_url
kage	2570	https://github.com/tamnd/kage
make-look-scanned	441	https://github.com/overflowy/make-look-scanned
ku	429	https://github.com/bjarneo/ku
ArachneC2	316	https://github.com/portbuster1337/ArachneC2
WhiteDNS-Wizard	281	https://github.com/WhiteDNS/WhiteDNS-Wizard
mercadona-cli	230	https://github.com/ivorpad/mercadona-cli
Ferrum	200	https://github.com/kernelstub/Ferrum
singleserver	198	https://github.com/dvassallo/singleserver
CLICD	188	https://github.com/MengMengCode/CLICD
NiniMenu	171	https://github.com/TryHarder-L/NiniMenu
