name	stargazers_count	html_url
kage	2636	https://github.com/tamnd/kage
ku	466	https://github.com/bjarneo/ku
make-look-scanned	453	https://github.com/overflowy/make-look-scanned
WhiteDNS-Wizard	290	https://github.com/WhiteDNS/WhiteDNS-Wizard
mercadona-cli	289	https://github.com/ivorpad/mercadona-cli
singleserver	204	https://github.com/dvassallo/singleserver
Ferrum	201	https://github.com/kernelstub/Ferrum
CLICD	195	https://github.com/MengMengCode/CLICD
fast	194	https://github.com/maaslalani/fast
proxy-installer	174	https://github.com/FengZi1221/proxy-installer
