name	stargazers_count	html_url
unreal-agent	1878	https://github.com/unreallabsai/unreal-agent
rune	1142	https://github.com/unstablebuild/rune
workbuddy2api-panel	913	https://github.com/linguo2625469/workbuddy2api-panel
okf-agent-memory	722	https://github.com/okf-memory/okf-agent-memory
kryvora-node	715	https://github.com/kryvora-network/kryvora-node
magpie	626	https://github.com/yetone/magpie
ccodex-sleep-state	619	https://github.com/gylive/ccodex-sleep-state
typesafe-mcp	300	https://github.com/itsmostafa/typesafe-mcp
NFCX	266	https://github.com/BennyThink/NFCX
YourDesk	258	https://github.com/VaderChen/YourDesk
