name	stargazers_count	html_url
gpt2api	1258	https://github.com/432539/gpt2api
quien	800	https://github.com/retlehs/quien
xata	788	https://github.com/xataio/xata
gopacket	605	https://github.com/mandiant/gopacket
stash	600	https://github.com/alash3al/stash
CrabTrap	521	https://github.com/brexhq/CrabTrap
sage-wiki	484	https://github.com/xoai/sage-wiki
olcrtc	454	https://github.com/openlibrecommunity/olcrtc
GooseRelayVPN	447	https://github.com/Kianmhz/GooseRelayVPN
FlowDriver	436	https://github.com/NullLatency/FlowDriver
