name	stargazers_count	html_url
cheat-on-content	2810	https://github.com/XBuilderLAB/cheat-on-content
9arm-skills	2261	https://github.com/thananon/9arm-skills
molmoact2	539	https://github.com/allenai/molmoact2
dads-mmo-lab	482	https://github.com/DadsMmoLab/dads-mmo-lab
burn-baby-burn	389	https://github.com/dtnewman/burn-baby-burn
aws-certified-solutions-architect-associate-brasil	284	https://github.com/Thiago-code-lab/aws-certified-solutions-architect-associate-brasil
modulejail	263	https://github.com/jnuyens/modulejail
cli	243	https://github.com/higgsfield-ai/cli
android-testing-skills	224	https://github.com/skydoves/android-testing-skills
watch-cli	218	https://github.com/sonpiaz/watch-cli
