name	stargazers_count	html_url
9arm-skills	2692	https://github.com/thananon/9arm-skills
burn-baby-burn	604	https://github.com/dtnewman/burn-baby-burn
nbd-vram	444	https://github.com/c0deJedi/nbd-vram
Hermes-USB-Portable	324	https://github.com/techjarves/Hermes-USB-Portable
modulejail	290	https://github.com/jnuyens/modulejail
mg-Koyeb	277	https://github.com/zzzhhh1/mg-Koyeb
android-testing-skills	259	https://github.com/skydoves/android-testing-skills
dotfiles	252	https://github.com/bautistaaa/dotfiles
bc250-40cu-unlock	204	https://github.com/duggasco/bc250-40cu-unlock
proxmox	199	https://github.com/dockur/proxmox
