name	stargazers_count	html_url
cheat-on-content	2927	https://github.com/XBuilderLAB/cheat-on-content
9arm-skills	2455	https://github.com/thananon/9arm-skills
molmoact2	546	https://github.com/allenai/molmoact2
dads-mmo-lab	488	https://github.com/DadsMmoLab/dads-mmo-lab
burn-baby-burn	448	https://github.com/dtnewman/burn-baby-burn
aws-certified-solutions-architect-associate-brasil	288	https://github.com/Thiago-code-lab/aws-certified-solutions-architect-associate-brasil
modulejail	273	https://github.com/jnuyens/modulejail
mg-Koyeb	254	https://github.com/zzzhhh1/mg-Koyeb
android-testing-skills	239	https://github.com/skydoves/android-testing-skills
Hermes-USB-Portable	226	https://github.com/techjarves/Hermes-USB-Portable
